system:index,ar_hl_2,city,cty_stt,globl_d,hlc_grd,holc_id,id,max,mean,state,stdDev,valid,.geo
000000000000000015c9,1.39749579428178,Bergen Co.,"Bergen Co., NJ",5587,D,D2,NJ_Bergen Co._D2_D_5587,0.6412261128425598,0.5445748669051835,NJ,0.10445671517447284,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015ca,0.120430449992478,Bergen Co.,"Bergen Co., NJ",5588,D,D20,NJ_Bergen Co._D20_D_5588,0.29688259959220886,0.27821928741758717,NJ,0.010355164771884504,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015cb,0.343019226284325,Bergen Co.,"Bergen Co., NJ",5589,D,D20,NJ_Bergen Co._D20_D_5589,0.33294782042503357,0.28605444412779163,NJ,0.039560963643513025,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015cc,0.644994322627336,Bergen Co.,"Bergen Co., NJ",5590,D,D21,NJ_Bergen Co._D21_D_5590,0.2685260772705078,0.2342739592930145,NJ,0.02131693920197829,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015cd,0.144917883882999,Bergen Co.,"Bergen Co., NJ",5591,D,D22,NJ_Bergen Co._D22_D_5591,0.23345652222633362,0.20397249448757904,NJ,0.01966838401483381,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015ce,1.591946830730946,Bergen Co.,"Bergen Co., NJ",5592,D,D22,NJ_Bergen Co._D22_D_5592,0.4339347779750824,0.2545226723448419,NJ,0.07582364702617275,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015cf,0.758366760422017,Bergen Co.,"Bergen Co., NJ",5593,D,D23,NJ_Bergen Co._D23_D_5593,0.40995216369628906,0.3150058892613672,NJ,0.042085999488053555,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015d0,0.747471055603237,Bergen Co.,"Bergen Co., NJ",5594,D,D24,NJ_Bergen Co._D24_D_5594,0.4230000078678131,0.2917334937467629,NJ,0.044079415888981184,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015d1,0.115829532027334,Bergen Co.,"Bergen Co., NJ",5595,D,D24,NJ_Bergen Co._D24_D_5595,0.2884608805179596,0.2761222535974524,NJ,0.015608377114941391,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015d2,0.605740391505256,Bergen Co.,"Bergen Co., NJ",5596,D,D25,NJ_Bergen Co._D25_D_5596,0.44056522846221924,0.3217779120348174,NJ,0.043584988899265834,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015d3,0.275371313998241,Bergen Co.,"Bergen Co., NJ",5597,D,D3,NJ_Bergen Co._D3_D_5597,0.5866521596908569,0.5327752144577218,NJ,0.046268616445952766,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015d4,2.062350972965798,Bergen Co.,"Bergen Co., NJ",5598,D,D4,NJ_Bergen Co._D4_D_5598,0.35731738805770874,0.22688879157578404,NJ,0.04608257235570193,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015d5,0.40479285062892,Bergen Co.,"Bergen Co., NJ",5599,D,D5,NJ_Bergen Co._D5_D_5599,0.3710173964500427,0.34876039751119675,NJ,0.025069284309351042,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015d6,1.554911418540198,Bergen Co.,"Bergen Co., NJ",5600,D,D6,NJ_Bergen Co._D6_D_5600,0.6327869296073914,0.37454318194363206,NJ,0.1057340308758716,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015d7,1.350246327399187,Bergen Co.,"Bergen Co., NJ",5601,D,D7,NJ_Bergen Co._D7_D_5601,0.470782607793808,0.3070879201101128,NJ,0.06987135388240796,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015d8,2.845465635267574,Bergen Co.,"Bergen Co., NJ",5602,D,D8,NJ_Bergen Co._D8_D_5602,0.5581695437431335,0.3220454367905388,NJ,0.07391430877307693,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015d9,1.234124074846663,Camden,"Camden, NJ",5603,A,A1,NJ_Camden_A1_A_5603,0.612217366695404,0.5071951752441041,NJ,0.05586445592644459,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015da,0.133665277467713,Camden,"Camden, NJ",5604,A,A2,NJ_Camden_A2_A_5604,0.5769782662391663,0.5159369555371388,NJ,0.054537545898271554,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015db,0.626052713569887,Camden,"Camden, NJ",5605,A,A3,NJ_Camden_A3_A_5605,0.48153042793273926,0.4111193013041186,NJ,0.04037555777814249,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015dc,2.081689003147287,Camden,"Camden, NJ",5606,A,A4,NJ_Camden_A4_A_5606,0.6403130292892456,0.6043046760895004,NJ,0.0389410944335209,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015dd,0.984161332827568,Camden,"Camden, NJ",5607,B,B1,NJ_Camden_B1_B_5607,0.48313912749290466,0.41490498647637025,NJ,0.03430631140724566,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015de,2.069267659181416,Camden,"Camden, NJ",5608,B,B10,NJ_Camden_B10_B_5608,0.5558434724807739,0.4672640649834059,NJ,0.061492116265127086,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015df,0.516184714297935,Camden,"Camden, NJ",5609,B,B11,NJ_Camden_B11_B_5609,0.619156539440155,0.5409421293233299,NJ,0.05660314773006244,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015e0,0.130200573295459,Camden,"Camden, NJ",5610,B,B12,NJ_Camden_B12_B_5610,0.46943479776382446,0.3903402382836624,NJ,0.049591925776139634,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015e1,3.700571122588851,Camden,"Camden, NJ",5611,B,B13,NJ_Camden_B13_B_5611,0.6369869709014893,0.5397163261454891,NJ,0.07756191366643458,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015e2,0.614942593791604,Camden,"Camden, NJ",5612,B,B14,NJ_Camden_B14_B_5612,0.47985216975212097,0.42563661622238247,NJ,0.0751442472702183,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015e3,4.701995334120342,Camden,"Camden, NJ",5613,B,B15,NJ_Camden_B15_B_5613,0.6025000214576721,0.5187476053476789,NJ,0.05521302025930576,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015e4,0.432646766932309,Camden,"Camden, NJ",5614,B,B2,NJ_Camden_B2_B_5614,0.3918173909187317,0.35665942013263696,NJ,0.020974734838060526,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015e5,1.422351984080911,Camden,"Camden, NJ",5615,B,B3,NJ_Camden_B3_B_5615,0.5772086977958679,0.38359290024457326,NJ,0.08495138222713317,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015e6,3.629237901559792,Camden,"Camden, NJ",5616,B,B4,NJ_Camden_B4_B_5616,0.6271522045135498,0.4853639422659424,NJ,0.0644384017122006,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015e7,0.322451132062793,Camden,"Camden, NJ",5617,B,B5,NJ_Camden_B5_B_5617,0.5596174001693726,0.4489042215744887,NJ,0.045427301342516824,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015e8,0.366330197150767,Camden,"Camden, NJ",5618,B,B6,NJ_Camden_B6_B_5618,0.46114781498908997,0.33337651621300946,NJ,0.047535446733482645,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015e9,2.966415214431936,Camden,"Camden, NJ",5619,B,B7,NJ_Camden_B7_B_5619,0.5607782602310181,0.4532901872888713,NJ,0.06396548007922968,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015ea,0.256692928876568,Camden,"Camden, NJ",5620,B,B8,NJ_Camden_B8_B_5620,0.38422608375549316,0.35159649497830064,NJ,0.027956407338604394,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015eb,1.203600351609871,Camden,"Camden, NJ",5621,B,B9,NJ_Camden_B9_B_5621,0.5769782662391663,0.4387782579634331,NJ,0.06649334326043818,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015ec,1.305701659460113,Camden,"Camden, NJ",5622,C,C1,NJ_Camden_C1_C_5622,0.5264090895652771,0.44313410438783624,NJ,0.06917299259238842,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015ed,2.841705221421033,Camden,"Camden, NJ",5623,C,C10,NJ_Camden_C10_C_5623,0.5443217158317566,0.4745597211004424,NJ,0.04066184620023555,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015ee,0.236635902112722,Camden,"Camden, NJ",5624,C,C11,NJ_Camden_C11_C_5624,0.4653739035129547,0.37454812500148704,NJ,0.04565732103587771,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015ef,1.357281881393224,Camden,"Camden, NJ",5625,C,C12,NJ_Camden_C12_C_5625,0.573199987411499,0.46133587055875613,NJ,0.06470205092682775,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015f0,0.998634703484677,Camden,"Camden, NJ",5626,C,C13,NJ_Camden_C13_C_5626,0.5990304350852966,0.453031232909327,NJ,0.08273950881087981,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015f1,1.518207892923623,Camden,"Camden, NJ",5627,C,C2,NJ_Camden_C2_C_5627,0.49987825751304626,0.36477070367609216,NJ,0.0692811596187208,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015f2,3.292562796607956,Camden,"Camden, NJ",5628,C,C3,NJ_Camden_C3_C_5628,0.5443652272224426,0.4480816514312725,NJ,0.0628448446060125,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015f3,0.167690771272387,Camden,"Camden, NJ",5629,C,C4,NJ_Camden_C4_C_5629,0.3349217474460602,0.22498095450223302,NJ,0.06677248675368261,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015f4,0.207617368262105,Camden,"Camden, NJ",5630,C,C4,NJ_Camden_C4_C_5630,0.29021111130714417,0.24948870912673166,NJ,0.0551671705855588,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015f5,0.256267716532122,Camden,"Camden, NJ",5631,C,C5,NJ_Camden_C5_C_5631,0.3464260697364807,0.30008762008493606,NJ,0.036342266217307594,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015f6,0.420965618474307,Camden,"Camden, NJ",5632,C,C5,NJ_Camden_C5_C_5632,0.4480304419994354,0.34512433012504273,NJ,0.043790545687997,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015f7,0.047137681783915,Camden,"Camden, NJ",5633,C,C5,NJ_Camden_C5_C_5633,0.358956515789032,0.33365757405295854,NJ,0.014724740285417391,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015f8,0.073076947684228,Camden,"Camden, NJ",5634,C,C5,NJ_Camden_C5_C_5634,0.36258259415626526,0.28077321797994376,NJ,0.03690941969026328,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015f9,0.943092538075432,Camden,"Camden, NJ",5635,C,C6,NJ_Camden_C6_C_5635,0.3851304352283478,0.3320563594539802,NJ,0.040809156890367765,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015fa,0.270482850388229,Camden,"Camden, NJ",5636,C,C6,NJ_Camden_C6_C_5636,0.3918173909187317,0.3488357859762825,NJ,0.04342029094029328,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015fb,0.642751761871004,Camden,"Camden, NJ",5637,C,C7,NJ_Camden_C7_C_5637,0.46266087889671326,0.396935235561944,NJ,0.06350518312866665,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015fc,0.667299830707664,Camden,"Camden, NJ",5638,C,C8,NJ_Camden_C8_C_5638,0.47083479166030884,0.35136673967401155,NJ,0.09131009169731528,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015fd,0.223673325395271,Camden,"Camden, NJ",5639,C,C9,NJ_Camden_C9_C_5639,0.4921739101409912,0.46697853002210776,NJ,0.022884084574301286,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015fe,3.781694868078254,Camden,"Camden, NJ",5640,C,C9,NJ_Camden_C9_C_5640,0.5608043670654297,0.47317364765849373,NJ,0.045274435961527026,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015ff,0.332881978524089,Camden,"Camden, NJ",5641,D,D1,NJ_Camden_D1_D_5641,0.49416956305503845,0.41327768412772575,NJ,0.08860367791563004,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001600,0.348371374716222,Camden,"Camden, NJ",5642,D,D2,NJ_Camden_D2_D_5642,0.42309999465942383,0.34136784905698936,NJ,0.06589443410284125,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001601,0.571034454297066,Camden,"Camden, NJ",5643,D,D3,NJ_Camden_D3_D_5643,0.40754348039627075,0.3487694126304329,NJ,0.03320016660453815,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001602,0.096290072393551,Camden,"Camden, NJ",5644,D,D3,NJ_Camden_D3_D_5644,0.30213913321495056,0.2378247874132074,NJ,0.0418048598195703,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001603,0.022457261756431,Camden,"Camden, NJ",5645,D,D3,NJ_Camden_D3_D_5645,0.30213913321495056,0.2806655297764635,NJ,0.009164959438476469,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001604,0.055320441292144,Camden,"Camden, NJ",5646,D,D3,NJ_Camden_D3_D_5646,0.3738434612751007,0.33679305837865464,NJ,0.023158949865885632,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001605,0.647906998129863,Camden,"Camden, NJ",5647,D,D3,NJ_Camden_D3_D_5647,0.3700826168060303,0.30022218816952284,NJ,0.05161284903436963,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001606,0.592596367323682,Camden,"Camden, NJ",5648,D,D3,NJ_Camden_D3_D_5648,0.33183911442756653,0.19353229009584982,NJ,0.0844039863249248,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001607,1.21770343947351,Camden,"Camden, NJ",5649,D,D3,NJ_Camden_D3_D_5649,0.42333000898361206,0.2799093203933,NJ,0.0603453916235038,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001608,0.128176425699502,Camden,"Camden, NJ",5650,D,D4,NJ_Camden_D4_D_5650,0.5948695540428162,0.5227444381657933,NJ,0.04224382733177283,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001609,0.631323611810446,Camden,"Camden, NJ",5651,D,D5,NJ_Camden_D5_D_5651,0.32118332386016846,0.25045232143617746,NJ,0.04618074698108888,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000160a,0.370690932256073,Camden,"Camden, NJ",5652,D,D6,NJ_Camden_D6_D_5652,0.44715216755867004,0.3579757144073776,NJ,0.07039182464362458,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000160b,2.667453117922679,Essex Co.,"Essex Co., NJ",5653,A,A1,NJ_Essex Co._A1_A_5653,0.6856260895729065,0.5477328764517106,NJ,0.06770945197227114,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000160c,1.251653758746684,Essex Co.,"Essex Co., NJ",5654,A,A10,NJ_Essex Co._A10_A_5654,0.602569580078125,0.5137109686154113,NJ,0.0685707835616348,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000160d,2.657536132868126,Essex Co.,"Essex Co., NJ",5655,A,A11,NJ_Essex Co._A11_A_5655,0.6598652005195618,0.5958468517833463,NJ,0.02655201505283638,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000160e,1.411733045571745,Essex Co.,"Essex Co., NJ",5656,A,A12,NJ_Essex Co._A12_A_5656,0.6253304481506348,0.554925905287924,NJ,0.09364540634620305,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000160f,0.184420346117735,Essex Co.,"Essex Co., NJ",5657,A,A13,NJ_Essex Co._A13_A_5657,0.555400013923645,0.43938603778139945,NJ,0.05649267116492795,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001610,0.564305190421998,Essex Co.,"Essex Co., NJ",5658,A,A14,NJ_Essex Co._A14_A_5658,0.4883347749710083,0.43143797714787,NJ,0.04996576380982157,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001611,0.478957971942648,Essex Co.,"Essex Co., NJ",5659,A,A15,NJ_Essex Co._A15_A_5659,0.4923565089702606,0.4496500995501069,NJ,0.03462103116688667,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001612,0.408801616771549,Essex Co.,"Essex Co., NJ",5660,A,A16,NJ_Essex Co._A16_A_5660,0.4665130376815796,0.4041578396545769,NJ,0.03940566969852224,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001613,0.51085001982481,Essex Co.,"Essex Co., NJ",5661,A,A17,NJ_Essex Co._A17_A_5661,0.5372260808944702,0.5110477329144856,NJ,0.05499355073187392,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001614,0.193534698935449,Essex Co.,"Essex Co., NJ",5662,A,A18,NJ_Essex Co._A18_A_5662,0.502469539642334,0.4866372563779123,NJ,0.014208522031843663,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001615,0.215209675505579,Essex Co.,"Essex Co., NJ",5663,A,A19,NJ_Essex Co._A19_A_5663,0.489486962556839,0.400492503371549,NJ,0.049445926656240306,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001616,2.091999956296652,Essex Co.,"Essex Co., NJ",5664,A,A2,NJ_Essex Co._A2_A_5664,0.6631391048431396,0.5890675199713871,NJ,0.04021546406581452,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001617,1.909093183532053,Essex Co.,"Essex Co., NJ",5665,A,A20,NJ_Essex Co._A20_A_5665,0.6858999729156494,0.5140064581090668,NJ,0.07791041629792705,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001618,0.481778314061821,Essex Co.,"Essex Co., NJ",5666,A,A21,NJ_Essex Co._A21_A_5666,0.5958521962165833,0.5629722314533242,NJ,0.03807682272167531,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001619,1.074953120315224,Essex Co.,"Essex Co., NJ",5667,A,A22,NJ_Essex Co._A22_A_5667,0.6181043386459351,0.5636174478526358,NJ,0.04584357966550821,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000161a,2.08769952250693,Essex Co.,"Essex Co., NJ",5668,A,A23,NJ_Essex Co._A23_A_5668,0.6513000130653381,0.5957819125755571,NJ,0.049421965633737935,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000161b,2.636170230769925,Essex Co.,"Essex Co., NJ",5669,A,A24,NJ_Essex Co._A24_A_5669,0.6511738896369934,0.5807705121031622,NJ,0.05326775891640623,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000161c,4.099512194963865,Essex Co.,"Essex Co., NJ",5670,A,A25,NJ_Essex Co._A25_A_5670,0.6441174149513245,0.5807810268960047,NJ,0.03772516976924258,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000161d,0.621572669263184,Essex Co.,"Essex Co., NJ",5671,A,A26,NJ_Essex Co._A26_A_5671,0.6625434756278992,0.6014474642558222,NJ,0.0790209173907406,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000161e,0.333331540066406,Essex Co.,"Essex Co., NJ",5672,A,A27,NJ_Essex Co._A27_A_5672,0.6669391393661499,0.592061686946286,NJ,0.06921342770382839,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000161f,0.495720434843034,Essex Co.,"Essex Co., NJ",5673,A,A28,NJ_Essex Co._A28_A_5673,0.6484217643737793,0.5937385863269706,NJ,0.05121625909177786,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001620,0.198813804646254,Essex Co.,"Essex Co., NJ",5674,A,A29,NJ_Essex Co._A29_A_5674,0.55755215883255,0.5336794952273258,NJ,0.029741466035779946,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001621,0.560837194023937,Essex Co.,"Essex Co., NJ",5675,A,A3,NJ_Essex Co._A3_A_5675,0.6519173979759216,0.6020576138671893,NJ,0.04178827412957584,POLYGON,"{""type"":""MultiPoint"",""coordinates"":[]}"
